Restaurant Name,Review,Rating,Date
Ninon,"Un samedi soir: Accueil sympa, plats goûtus et originaux et vins recherchés et aussi originaux dont un vin des Alpilles aux odeurs de chocolat. C’était top!",5,2022-04-09
Ninon,"Bravo, un brunch de qualité, très copieux et bon, dans une ambiance agréable. Equipe à l'écoute pour faire plaisir. Merci pour ce moment 😘",5,2022-02-27
Ninon,"Si on ne m avait pas offert une box je ne pense pas que j y serait aller et franchement j aurais loupé un bon resto. Effectivement ça été une très bonne surprise. Petit restaurant à la décoration simple. Un très bon service avec une serveuse et un patron très sympa. Et surtout une cuisine et des plats très bons. Petit faible pour le burger végétarien... Seul point négatif, l attente un peu longue pour être servi.",4,2022-01-02
Ninon,Très bonnes pâtisseries: les saveurs sont au rendez vous ! Je recommande sans hésiter. Les parts sont gourmandes et copieuses,5,2020-10-04
Ninon,Bon endroit pour prendre un thé ou un café accompagné de pâtisseries. Ces dernières sont délicieuses et faites maison. Un vrai régal ! Le service est rapide et très bien. Seul bémol prix un peu élevé mais la qualité est au rendez-vous.,5,2020-08-17
Ninon,"Avant, on y allait seulement pour les douceurs d’inspiration japonaise et les pauses boissons. Maintenant on peut y déjeuner des petits plats, en portion parfaite pour un midi léger sous la chaleur parisienne, toujours avec la touche japonaise du chef (comme le tartare de bar)! Accueil d’une sincère gentillesse, ce petit enclos des bonnes saveurs a également charmé mes grands-parents de passage (donc un bon plan pour toutes les générations). J’y retournerai pour me concentrer sur les desserts, car le chef est d’abord pâtissier !!",5,2020-08-14
Ninon,"Nous avons été très bien accueillis. Des boissons jusqu’au dessert, tout est de qualité: coup de cœur pour la citronnade et le puit d’amour !!! Nous avons découvert ce petit restaurant grâce à wonderbox et nous le recommandons !!",5,2020-06-25
Ninon,Lieu agréable pour boire un thé et manger un gâteau à l'heure du goûter. Personnel agréables et chaleureux,3,2020-03-05
Ninon,Nous nous sommes arrêtés ici par hasard et quelle belle découverte. L'endroit est très chaleureux tout comme les serveurs qui conseillent bien sur le thé. Les petites douceurs sont délicieuses. Je reviendrai !,5,2020-01-19
Ninon,"Accueil et service très sympathiques et efficace. Une carte courte: trois ou quatre plats mais très bien préparés, originaux, excellents et copieux. Pâtisseries délicieuses.",5,2019-12-26
Ninon,"L'endroit est très sympa, pierres aux murs et du cachet pour ce salon de thé très bien situé dans le quartier près de la place de la Contrescarpe. Accueil très sympa, bon choix de thés. Le bémol est la salle un peu froide qui ne donne pas envie de s'éterniser en cette période glaciale, et les pâtisseries choisies pas assez fines, un peu écoeurantes et assez chères.",3,2019-12-05
Ninon,"Nous avons pris le thé aujourd'hui même dans ce salon suite à une réduction sur un site. Nous n'avons pas été déçus ! L'accueil est très poli, on est les bienvenues ça se sent. Nos boissons (thés et mokas) étaient succulentes et les migniardises (fondant au chocolat, madeleine et tarte cerise/ pistache) étaient très bonnes ! Pas trop sucrés juste ce qu'il faut pour se faire plaisir ! Un bon petit moment passé dans ce salon!",5,2019-10-27
Arrivederci Pizzeria,"Petit restaurant italien (peu de places) mais le cadre est finalement assez conviviale. Notre entrée commence de bonne façon avec de très bonnes bruschetta et une salade au gorgonzola et aux noix. Par contre, grosse déception à l’arrivée de nos pizzas qui ont été décevantes. Pâte très fine (on peut aimer et c’est mon cas) mais il y a très peu d’ingrédients. La sauce tomate de fond n’est pas assez élaborée et le final est très moyen. Surprise aux desserts. On montre la photo de ce que l’on souhaite sur leur carte : des canolis à 9 €. À la prise de commande des desserts, la personne nous demande si l’on souhaite une crème pistache ou une crème ricotta pour ce dessert. Nouvelle déception > La crème pistache était très moyenne mais la grosse surprise est que le dessert n’était pas à 9 € mais à 13 € !?! Je fais remarquer l’erreur sur l’addition mais on m’explique que bien que le dessert soit le même physiquement, la crème pistache augmente de 40 % le montant du dessert :-). Mais cela ne vous est pas précisé bien entendu… que si vous le demandez au moment de payer. Ils ont maintenu le montant du dessert en me demandant si tout c’était bien passé ...",3,2025-01-09
Arrivederci Pizzeria,"Les entrées salade gorgonzola et bruschetta étaient délicieuses. Du coup nous avons été très déçus par les pizzas diavola qui suivirent et furent très moyennes, la pâte est fine et bonne mais la base sauce tomate n'est pas préparée. Il y a juste de la sauce tomate étalée sortant directement de son contenant. Pas assez de garniture. Le dessert ""canoli Siciliani"" quelconque, il faut nettement améliorer la crème. Le vin nero d'Avola très bien. L'ambiance très sympa. Simple et chaleureuse. La pizza et les canoli ont fait baisser la note 😩 Nous espérons que les autres pizzas soient meilleures. Pour info Si vous prenez canoli ricotta ce sera 9 euros. Si vous prenez canoli pistaccio ce sera 13 euros (gourmet). Attention à ""l'astuce"" car malgré le fait que nous ayons montré la photo nous nous sommes faits ""avoir"". (On nous a demandé si nous préférions fourrés ricotta ou pistaccio sans nous préciser que ce n'était pas le même prix).",3,2025-01-09
Arrivederci Pizzeria,"Les pizzas très bonnes, on s'est régalé ! Super cadre, le service est rapide ! Localisation idéale pour une belle soirée entre amis",5,2025-01-09
Arrivederci Pizzeria,Les pizzas sont très bonnes et les serveurs très sympas ! Je recommande grandement ! Je reviendrai dès que possible !!!!,5,2025-01-09
Arrivederci Pizzeria,L’endroit parfait pour bien manger rapidement et en toute convivialité ! Nous avons passé une très bonne soirée ! L’équipe est top,5,2025-01-05
Arrivederci Pizzeria,"Très bon restaurant italien, les serveurs sont sympathiques, le service est rapide et les pizzas étaient délicieuses",5,2025-01-04
Arrivederci Pizzeria,"Nourriture excellente, équipe bienveillante, top, pizza au thon très bonne, restaurant très chaleureux et convivial",5,2025-01-04
Arrivederci Pizzeria,"Super ! Service attentif, bonne compagnie ! Elle aime bien les requins on aurait adoré un aquarium. On meuble pour les 100 caractères mais en réalité super bien. Da Italiano ci si sente a casa",5,2025-01-04
Arrivederci Pizzeria,Les meilleures pizzas que j'ai goûtées à Paris et en tant que parisienne j'en ai goûté beaucoup ! Ça a vraiment le goût de l'Italie ! Le basilic frais et la pâte fine sont toujours au rendez-vous ce qui se fait de plus en plus rare sur Paris surtout dans un beau quartier comme le 5e.,5,2025-01-04
Arrivederci Pizzeria,"Commande de pizzas excellentes pour ceux qui aiment les pâtes fines, le prix est très abordable avec des ingrédients de qualité, les desserts sont tout aussi délicieux",5,2024-12-31
Arrivederci Pizzeria,"Très bon service, personnel très accueillant et super gentil. Qualité des plats au top ! Même en période de fête le personnel reste à l’écoute.",5,2024-12-31
Arrivederci Pizzeria,"Un excellent moment passé en famille, les plats sont copieux et savoureux. Une adresse incontournable de la capitale. Nous y retournerons lors de notre prochain voyage.",5,2024-12-26
Arrivederci Pizzeria,"Nous étions en famille sur Paris et nous avons pris des pizzas. Elles sont délicieuses. Si vous aimez les pizzas, vous pouvez y aller les yeux fermés.",5,2024-12-25
Arrivederci Pizzeria,Très bonnes pizzas ! Je recommande ce restaurant on y mange très bien je recommande la pizza mama mia et en dessert le tiramisu,5,2024-12-21
Arrivederci Pizzeria,Accueil chaleureux. Cuisine excellente avec de bons produits frais et ça fait la différence. Troisième fois que l'on vient et ça ne sera pas la dernière.,5,2024-12-20
Monsieur,"L’endroit parfait pour un repas parfait. Un déjeuner en finesse et en délicatesse… une merveille pour nos papilles 🤩 Un personnel attentionné, souriant. Une expérience au top 😊",5,2024-10-29
Monsieur,"Les plats sont excellents, j'ai rarement mangé un filet de st pierre si bon. L'assaisonnement était délicieux. Le service et le cadre étaient très agréables. Seul bémol, très longue attente entre chaque plat alors qu'il n'y avait personne.",5,2024-09-12
Monsieur,"Nous avons diné hier soir en couple dans ce restaurant et avons pris les menus dégustation en 3 plats avec accord mets/vins. Tout était parfait; les mets délicieux, les vins qui s'accordaient parfaitement et le personnel très professionnel et d'une grande gentillesse.",5,2024-07-09
Monsieur,"Accueil très agréable, carte diversifiée avec possibilité d’accès au Bar à la carte du restaurant. Ambiance calme et confortable. Service très agréable.",5,2024-04-10
Monsieur,"Restaurant d’hôtel qui gagne à être connu. Cuisine de haut niveau, excellentes langoustines, très bon lièvre à la royale, dessert soufflé parfait. Belle carte des vins et service amical et très efficace.",5,2023-12-16
Monsieur,"Nous y sommes allés sur la promesse du déjeuner dominical traditionnel: plat iconique et partage. Mon sentiment est très bien, mais pourrait encore mieux et, surtout, tenir la promesse. Juillet, le plat c'était Bouillabaisse. Ça démarrait fort avec tomate-mozzarella et purée de 'artichaut, 2 grands plats pour 6. Cela continue avec le poisson servi en sauce à l'assiette avec crouton et rouille. Rien à dire sur goût et la cuisson, en revanche, on s'attendait à la grande cocotte au centre de la table avec moult poissons (entiers, pas forcément en filets comme on en a eus) dans une soupe bien généreuse. Petite déception. On attaque ensuite le fromage, et là pareil. On attend un chariot où chacun pourra choisir, et on est servi à l'assiette. Encore une fois, pas un problème de qualité, c'était très bon, mais une promesse non tenue. Faudra recommencer pour voir si cela évolue, bourguignon en novembre par exemple.",4,2023-07-20
Monsieur,"Cadre superbe et cosy, terrasse à l’ombre mais hyper agréable et calme. Accueil courtois (on est dans un 5 étoiles), service pro mais un tout petit peu dépassé. Plats sains, bons produits, avec juste une pointe de créativité. Excellents desserts",4,2022-09-12
Monsieur,"Nous étions des fervents supporters du restaurant de l’hôtel. Hélas notre dernière visite n’a pas été concluante. Un personnel sans chaleur, un menu régional Méditerranée correct sans plus. Et surtout une tarte tropezienne indigne d’un palace (le dessert n’était sans doute pas du jour…). Dommage, nous attendrons avant de revenir dans ce charmant patio !",3,2022-07-07
